"CNTSCHID","Region","generalPISA","finlitPISA","FLindicator","ST001D01T","ST004D01T","AGE","ISCEDD","ISCEDO","BELANGN","HEDRES","WEALTH","ST013Q01TA","IMMIG","MISCED","FISCED","BMMJ1","BFMJ2","EMOSUPS","REPEAT","OUTHOURS","MMINS","LMINS","PV1MATH","PV1READ","ANXTEST","MOTIVAT","SC001Q01TA","SC048Q01NA","SC048Q02NA","SC048Q03NA","SCHSIZE","CLSIZE","RATCMP1","LEADPD","SCHAUT","EDUSHORT","STRATIO","CNTSTUID","PV1FLIT"
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",16,"A","General","French",-1.1023,-0.6084,"26-100 books","Native","ISCED 3B, C","ISCED 5A, 6",14,65,-0.8863,"Repeated a <grade>",21,250,250,456.204,510.859,-0.3512,-1.3169,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5653747,NA
5650060,"Belgium: French community",1,0,0,"Grade 9","Male",15,"A","Vocational","Another language (BEL)",-0.5229,-0.5373,"11-25 books","Native","ISCED 3B, C","ISCED 3B, C",23,30,-0.2495,"Repeated a <grade>",13,150,200,414.598,462.85,1.057,-0.3263,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5652065,NA
5650060,"Belgium: French community",1,0,0,"Grade 10","Male",16,"A","Vocational","French",-1.0509,0.5546,"11-25 books","Second-Generation","ISCED 5B","ISCED 5B",14,44,-0.8863,"Did not repeat a <grade>",5,180,180,546.524,525.362,-0.7425,0.1111,"A city (100 000 to about 1 000 000 people)",33,20,40,349,13,0.678,0.7176,0.83,0.2728,8.3095,5653507,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",15,"A","Vocational","German",-0.1108,0.3963,"26-100 books","Native","ISCED 2","ISCED 3B, C",16,30,1.0991,"Repeated a <grade>",11,180,300,474.763,450.563,-0.6788,-0.8771,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5652477,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 8","Male",16,"A","Pre-Vocational","Another language (BEL)",-0.1108,-0.5885,"11-25 books","First-Generation","ISCED 3B, C","ISCED 3A, ISCED 4",27,30,0.025,"Repeated a <grade>",12,200,300,278.378,290.301,0.5209,-0.7662,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653360,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"A","Vocational","German",-0.7218,0.5498,"11-25 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",76,23,0.4662,"Repeated a <grade>",3,150,250,423.775,444.442,0.5175,-1.1822,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5652605,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"A","Vocational","German",-0.1108,0.3371,"More than 500 books","First-Generation","ISCED 5A, 6","ISCED 3A, ISCED 4",45,38,-1.331,"Repeated a <grade>",13,150,200,431.735,488.304,2.5493,-1.3281,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651965,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"C","Vocational","German",-0.7218,-1.0854,"11-25 books","Native","ISCED 3B, C","ISCED 3B, C",44,29,-0.0436,"Repeated a <grade>",19,100,200,419.712,427.855,0.6007,-0.8771,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653831,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",-0.1108,-0.0493,"26-100 books","Native","ISCED 2","ISCED 1",12,44,0.4662,"Repeated a <grade>",22,100,350,384.914,391.069,-0.4221,-1.5929,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653829,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",-0.1108,-0.347,"101-200 books","Native","ISCED 5A, 6","ISCED 5B",71,60,0.3821,"Repeated a <grade>",23,200,200,442.681,415.896,0.2594,-0.7662,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651160,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 8","Male",15,"A","Pre-Vocational","German",-0.1108,-0.1939,"26-100 books","Second-Generation","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",82,51,-0.4263,"Repeated a <grade>",22,200,300,386.087,372.399,0.2594,0.3377,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651762,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 8","Male",16,"A","Pre-Vocational","German",1.1563,-1.0022,"11-25 books","First-Generation","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",14,27,0.3821,"Repeated a <grade>",21,120,180,424.207,549.068,-0.0923,0.5092,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5652201,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",-1.1375,0.3996,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 2",25,28,1.0991,"Repeated a <grade>",5,100,200,326.955,370.597,-0.2856,-1.0473,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5654274,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Male",16,"A","Vocational","German",-0.6303,0.3379,"11-25 books","Native","ISCED 3B, C","ISCED 2",51,22,0.1004,"Did not repeat a <grade>",7,250,200,469.538,488.443,1.1168,-1.4159,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651450,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",0.2156,-0.0892,"More than 500 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",15,28,0.1018,"Repeated a <grade>",8,100,200,367.18,363.085,-1.4251,-1.7837,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653190,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Female",16,"A","Vocational","French",1.1563,0.2436,"101-200 books","Native","ISCED 1","ISCED 2",44,60,-1.6574,"Did not repeat a <grade>",28,200,200,393.512,486.445,1.1338,0.8912,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650879,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Female",16,"A","Vocational","German",-0.1108,-0.3321,"More than 500 books","Native","ISCED 2","ISCED 2",39,27,-2.059,"Did not repeat a <grade>",3,150,200,448.538,541.353,-1.1774,-0.7582,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651607,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Female",16,"C","Vocational","German",-0.1108,-0.5912,"201-500 books","Native","ISCED 5A, 6","ISCED 5B",77,55,-0.1003,"Did not repeat a <grade>",2,100,150,341.425,330.015,0.46,-1.7814,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653486,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"C","Vocational","Dutch",-1.0509,0.8912,"26-100 books","First-Generation","ISCED 5A, 6","ISCED 5B",25,50,-0.6092,"Repeated a <grade>",38,120,540,340.489,288.302,0.8531,0.8598,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651695,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",-1.0509,0.7804,"11-25 books","Native","ISCED 2","ISCED 5A, 6",52,62,0.2493,"Repeated a <grade>",4,100,200,436.372,496.187,-0.2039,-1.4136,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5654304,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","Another language (BEL)",1.1563,1.2063,"11-25 books","First-Generation","ISCED 5B","ISCED 3B, C",25,23,1.0991,"Repeated a <grade>",19,100,200,341.246,375.227,0.5209,1.8543,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651082,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",-0.8323,1.4679,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",45,24,-1.388,"Repeated a <grade>",5,200,200,357.866,429.768,-0.6237,-1.1706,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5652107,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"A","Vocational","Another language (BEL)",-0.7218,0.3912,"0-10 books","Native","ISCED 5B","ISCED 5B",17,57,-0.2495,"Did not repeat a <grade>",45,150,250,369.191,344.444,2.5493,0.9799,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5654788,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",-2.3196,0.0351,"11-25 books","Native","ISCED 2","ISCED 1",44,65,-0.889,"Repeated a <grade>",10,200,200,569.537,504.155,0.5769,-0.5643,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653452,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",-1.4682,0.1695,"0-10 books","Native","ISCED 2","ISCED 1",50,26,-0.2495,"Repeated a <grade>",17,250,200,519.905,499.439,-0.7401,0.8598,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651684,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",-0.1108,0.5692,"More than 500 books","Native","ISCED 2","ISCED 2",21,14,-2.658,"Repeated a <grade>",15,250,200,359.351,465.603,0.0031,-1.0795,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5652939,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Male",16,"A","Vocational","German",-0.1108,1.0291,"11-25 books","Native","ISCED 5A, 6","ISCED 5B",81,33,1.0991,"Did not repeat a <grade>",7,250,200,552.948,561.166,0.2092,-0.8431,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650512,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Male",16,"A","Vocational","Another language (BEL)",-0.1108,-0.2577,"26-100 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",56,71,1.0991,"Did not repeat a <grade>",3,250,200,540.632,515.182,0.9106,-1.0795,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5654056,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 8","Female",16,"A","Pre-Vocational","German",-0.1108,-0.8667,"26-100 books","First-Generation","ISCED 3A, ISCED 4","ISCED 5B",16,27,1.0991,"Repeated a <grade>",26,200,200,441.561,448.154,-0.8482,-1.8679,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650097,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 8","Female",16,"A","General","German",-0.1108,0.3223,"More than 500 books","First-Generation","ISCED 5A, 6","ISCED 3B, C",69,48,1.0991,"Repeated a <grade>",5,250,250,423.021,471.04,-0.6088,-0.4886,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651475,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 8","Male",15,"A","Pre-Vocational","Another language (BEL)",-0.6303,-0.9492,"26-100 books","First-Generation","ISCED 5B","ISCED 3A, ISCED 4",25,18,-0.0137,"Did not repeat a <grade>",1,180,180,317.515,388.4,0.8459,-1.454,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651307,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Male",16,"A","Vocational","German",1.1563,0.0938,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",43,28,0.5658,"Did not repeat a <grade>",10,150,250,500.585,547.432,-0.2644,-0.2803,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651336,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Female",16,"A","Vocational","German",-1.3175,0.2437,"101-200 books","Native","ISCED 2","ISCED 3A, ISCED 4",25,37,-0.1003,"Did not repeat a <grade>",8,150,250,462.46,492.899,0.8565,-0.2803,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650008,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",-0.8194,0.082,"11-25 books","Native","ISCED 5A, 6","ISCED 5A, 6",56,25,-0.7498,"Did not repeat a <grade>",4,100,200,361.068,379.162,0.6434,-1.1706,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5652537,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",-0.6303,2.0465,"More than 500 books","Native","ISCED 2","ISCED 5A, 6",51,75,-1.3869,"Repeated a <grade>",15,200,200,304.079,305.121,1.0016,-1.358,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5654402,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",1.1563,-0.1851,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",16,18,1.0991,"Repeated a <grade>",25,400,400,445.979,453.958,-2.505,-0.6883,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653140,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",-0.1108,-0.4591,"101-200 books","Native","ISCED 2","ISCED 2",31,25,1.0991,"Repeated a <grade>",4,250,200,334.245,423.565,0.2495,-0.2776,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650242,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 8","Male",16,"A","General","German",-0.7218,2.7512,"More than 500 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",65,72,1.0991,"Repeated a <grade>",5,250,250,415.33,490.013,-1.1103,-0.3595,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650114,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"A","Vocational","German",-0.1108,-0.2861,"26-100 books","Second-Generation","ISCED 3B, C","ISCED 2",25,25,0.471,"Repeated a <grade>",1,150,200,376.197,482.676,0.0244,-0.7662,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650510,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Female",16,"C","Vocational","German",1.1563,0.4399,"101-200 books","Native","ISCED 5B","ISCED 5B",43,28,1.0991,"Did not repeat a <grade>",18,100,200,421.014,428.706,-1.2593,0.515,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651099,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Male",16,"A","Vocational","German",1.1563,0.5294,"11-25 books","Native","ISCED 5A, 6","ISCED 5A, 6",69,56,1.0991,"Did not repeat a <grade>",9,165,330,456.892,468.892,-1.0698,-0.8107,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650594,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","Dutch",-1.0418,2.1048,"0-10 books","Native","ISCED 5B","ISCED 5A, 6",28,30,-1.1236,"Repeated a <grade>",7,100,200,366.812,332.312,-2.505,-0.7874,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653324,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"A","Vocational","German",-0.6303,-0.1644,"101-200 books","Native","ISCED 2","ISCED 3A, ISCED 4",77,26,0.3838,"Repeated a <grade>",30,150,200,442.764,453.216,1.057,0.4631,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5654127,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"A","Vocational","German",1.1563,-0.0739,"201-500 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",48,48,1.0991,"Repeated a <grade>",8,150,200,457.458,436.786,0.1884,-0.5086,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650466,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","French",-0.1108,0.1523,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 2",44,30,-1.3298,"Repeated a <grade>",9,150,250,363.827,397.24,0.0752,-0.1651,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5652494,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","Another language (BEL)",-0.7218,-1.5281,"101-200 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",58,28,1.0991,"Repeated a <grade>",3,150,200,459.06,563.28,-2.505,0.2296,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651200,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Male",16,"A","Vocational","German",1.1563,0.2376,"101-200 books","Native","ISCED 5A, 6","None",21,37,1.0991,"Did not repeat a <grade>",9,150,200,580.859,597.655,-0.8026,0.8598,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653910,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"C","Vocational","Another language (BEL)",-0.7218,0.8489,"0-10 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",31,30,1.0991,"Repeated a <grade>",31,90,360,324.827,368.737,0.0647,-0.5424,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650358,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",-0.1108,-0.4053,"26-100 books","Native","ISCED 5A, 6","ISCED 5B",45,28,0.4662,"Repeated a <grade>",22,200,250,466.271,485.864,-1.1411,-0.9854,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650748,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Female",16,"A","Vocational","German",1.1563,-0.633,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",75,79,0.5658,"Did not repeat a <grade>",2,150,200,640.778,570.304,-0.9024,1.0385,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653500,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",1.1563,0.6476,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",76,73,0.0264,"Repeated a <grade>",3,150,250,504.143,516.309,-0.2506,-1.1822,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5654031,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"A","Vocational","German",-2.295,1.6299,"0-10 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",35,56,-1.2602,"Repeated a <grade>",1,200,200,445.433,492.193,-1.7918,-1.3169,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651063,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",-1.295,0.0537,"11-25 books","First-Generation","ISCED 5B","ISCED 5A, 6",25,52,0.9675,"Repeated a <grade>",10,100,200,375.583,328.864,1.5125,0.1609,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651260,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Female",16,"C","Vocational","German",1.1563,0.8785,"0-10 books","Native","ISCED 5B","ISCED 5A, 6",56,51,0.4662,"Repeated a <grade>",15,90,180,339.518,373.867,0.1486,-1.7814,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5653075,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",-0.2991,1.2515,"More than 500 books","Native","ISCED 3B, C","ISCED 3B, C",82,27,-0.889,"Repeated a <grade>",14,100,200,370.129,443.889,0.0752,-0.8771,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5650638,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Male",16,"C","Vocational","German",-0.1108,1.1607,"201-500 books","Native","ISCED 5B","ISCED 5A, 6",81,65,-0.2572,"Did not repeat a <grade>",16,100,200,577.491,528.03,-1.0625,0.7921,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5654459,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 10","Male",16,"A","Vocational","French",1.1563,2.0051,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",77,70,1.0991,"Did not repeat a <grade>",11,200,200,415.692,467.458,0.4232,0.5952,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5652059,NA
5650061,"Belgium: German-speaking community",1,0,0,"Grade 9","Male",16,"C","Vocational","German",-0.6303,-0.094,"101-200 books","First-Generation","ISCED 5B","ISCED 5A, 6",69,22,-0.889,"Repeated a <grade>",11,100,200,422.984,331.907,1.4226,-1.3169,"A small town (3 000 to about 15 000 people)",27,30,46,771,18,0.3472,1.8133,0.75,-0.6703,7.0091,5651826,NA
